"run","random_seed","tick","MeatMean","HabitualMean"
9,9,2691.0,0.3333333333333334,0.06666666666666668
9,9,2701.0,0.6000000000000001,0.0
9,9,2711.0,0.4666666666666666,0.0666666666666667
9,9,2721.0,0.6666666666666666,0.10000000000000002
9,9,2731.0,0.5333333333333333,0.1333333333333334
9,9,2741.0,0.36666666666666664,0.10000000000000002
9,9,2751.0,0.43333333333333324,0.23333333333333334
9,9,2761.0,0.5000000000000001,0.1333333333333334
9,9,2771.0,0.4666666666666666,0.06666666666666667
9,9,2781.0,0.7,0.1
9,9,2791.0,0.46666666666666673,0.06666666666666667
9,9,2801.0,0.6333333333333333,0.1
9,9,2811.0,0.46666666666666673,0.1666666666666667
9,9,2821.0,0.6000000000000001,0.1
9,9,2831.0,0.39999999999999997,0.16666666666666666
9,9,2841.0,0.5333333333333334,0.13333333333333336
9,9,2851.0,0.5666666666666667,0.13333333333333336
9,9,2861.0,0.4333333333333335,0.1
9,9,2871.0,0.4,0.1333333333333334
9,9,2881.0,0.6,0.13333333333333336
9,9,2891.0,0.4,0.10000000000000002
9,9,2901.0,0.29999999999999993,0.1666666666666667
9,9,2911.0,0.4666666666666667,0.1
9,9,2921.0,0.4666666666666667,0.13333333333333336
9,9,2931.0,0.4,0.1333333333333334
9,9,2941.0,0.5666666666666668,0.1666666666666667
9,9,2951.0,0.5666666666666667,0.0666666666666667
9,9,2961.0,0.5333333333333333,0.16666666666666666
9,9,2971.0,0.6,0.1
9,9,2981.0,0.33333333333333326,0.1333333333333334
9,9,2991.0,0.4666666666666667,0.20000000000000004
9,9,3001.0,0.43333333333333335,0.06666666666666668
9,9,3011.0,0.4666666666666666,0.1
9,9,3021.0,0.36666666666666664,0.2333333333333334
9,9,3031.0,0.5,0.06666666666666667
9,9,3041.0,0.4333333333333333,0.0666666666666667
9,9,3051.0,0.26666666666666666,0.13333333333333336
9,9,3061.0,0.36666666666666664,0.1666666666666667
9,9,3071.0,0.5333333333333333,0.10000000000000005
9,9,3081.0,0.5333333333333333,0.1666666666666667
9,9,3091.0,0.43333333333333335,0.13333333333333333
9,9,3101.0,0.5999999999999999,0.1
9,9,3111.0,0.39999999999999997,0.13333333333333333
9,9,3121.0,0.5666666666666667,0.09999999999999999
9,9,3131.0,0.4333333333333333,0.20000000000000004
9,9,3141.0,0.5333333333333333,0.03333333333333335
9,9,3151.0,0.4666666666666667,0.1333333333333334
9,9,3161.0,0.4,0.10000000000000002
9,9,3171.0,0.4333333333333333,0.13333333333333336
9,9,3181.0,0.4333333333333333,0.23333333333333334
9,9,3191.0,0.4666666666666667,0.1666666666666667
9,9,3201.0,0.39999999999999997,0.20000000000000004
9,9,3211.0,0.5333333333333333,0.10000000000000005
9,9,3221.0,0.43333333333333335,0.0666666666666667
9,9,3231.0,0.5333333333333335,0.1666666666666667
9,9,3241.0,0.43333333333333335,0.1666666666666667
9,9,3251.0,0.46666666666666656,0.10000000000000002
9,9,3261.0,0.4666666666666666,0.09999999999999999
9,9,3271.0,0.43333333333333335,0.1666666666666667
9,9,3281.0,0.4,0.16666666666666674
9,9,3291.0,0.5666666666666667,0.13333333333333336
9,9,3301.0,0.4666666666666667,0.1666666666666667
9,9,3311.0,0.39999999999999986,0.1
9,9,3321.0,0.5000000000000001,0.13333333333333336
9,9,3331.0,0.46666666666666673,0.0666666666666667
9,9,3341.0,0.30000000000000004,0.2
9,9,3351.0,0.5,0.03333333333333333
9,9,3361.0,0.36666666666666675,0.1666666666666667
9,9,3371.0,0.36666666666666664,0.1333333333333334
9,9,3381.0,0.5333333333333333,0.2
9,9,3391.0,0.4666666666666667,0.09999999999999999
9,9,3401.0,0.36666666666666664,0.1666666666666667
9,9,3411.0,0.36666666666666664,0.1
9,9,3421.0,0.4666666666666666,0.1666666666666667
9,9,3431.0,0.6333333333333334,0.13333333333333333
9,9,3441.0,0.4333333333333333,0.06666666666666667
9,9,3451.0,0.4333333333333334,0.09999999999999999
9,9,3461.0,0.43333333333333335,0.2
9,9,3471.0,0.5,0.1
9,9,3481.0,0.4666666666666666,0.13333333333333336
9,9,3491.0,0.4333333333333334,0.20000000000000004
9,9,3501.0,0.6666666666666666,0.13333333333333336
9,9,3511.0,0.6333333333333334,0.09999999999999999
9,9,3521.0,0.36666666666666664,0.06666666666666668
9,9,3531.0,0.4666666666666666,0.1
9,9,3541.0,0.6333333333333333,0.13333333333333341
9,9,3551.0,0.5,0.16666666666666669
9,9,3561.0,0.46666666666666673,0.0666666666666667
9,9,3571.0,0.5,0.13333333333333336
9,9,3581.0,0.5,0.1666666666666667
9,9,3591.0,0.49999999999999994,0.06666666666666667
9,9,3601.0,0.39999999999999997,0.10000000000000002
9,9,3611.0,0.5333333333333334,0.16666666666666677
9,9,3621.0,0.5333333333333334,0.1
9,9,3631.0,0.5,0.16666666666666666
9,9,3641.0,0.39999999999999997,0.0666666666666667
9,9,3651.0,0.6000000000000001,0.0666666666666667
9,9,3661.0,0.4333333333333334,0.10000000000000002
9,9,3671.0,0.5,0.06666666666666667
9,9,3681.0,0.4,0.20000000000000004
9,9,3691.0,0.49999999999999994,0.1
9,9,3701.0,0.3666666666666667,0.06666666666666667
9,9,3711.0,0.43333333333333335,0.2
9,9,3721.0,0.5666666666666667,0.1333333333333334
9,9,3731.0,0.43333333333333335,0.13333333333333341
9,9,3741.0,0.5333333333333333,0.09999999999999999
9,9,3751.0,0.3,0.20000000000000004
9,9,3761.0,0.43333333333333324,0.2
9,9,3771.0,0.3666666666666667,0.1
9,9,3781.0,0.29999999999999993,0.03333333333333335
9,9,3791.0,0.4,0.1
9,9,3801.0,0.5333333333333333,0.19999999999999998
9,9,3811.0,0.5333333333333334,0.03333333333333333
9,9,3821.0,0.5333333333333333,0.1
9,9,3831.0,0.5000000000000001,0.1
9,9,3841.0,0.5333333333333333,0.06666666666666667
9,9,3851.0,0.4,0.23333333333333342
9,9,3861.0,0.5333333333333333,0.23333333333333342
9,9,3871.0,0.4333333333333333,0.16666666666666666
9,9,3881.0,0.6000000000000002,0.09999999999999999
9,9,3891.0,0.5333333333333332,0.2000000000000001
9,9,3901.0,0.4666666666666667,0.16666666666666666
9,9,3911.0,0.43333333333333335,0.13333333333333336
9,9,3921.0,0.29999999999999993,0.1
9,9,3931.0,0.5333333333333334,0.0666666666666667
9,9,3941.0,0.33333333333333326,0.13333333333333341
9,9,3951.0,0.43333333333333335,0.06666666666666667
9,9,3961.0,0.30000000000000004,0.06666666666666667
9,9,3971.0,0.5,0.20000000000000004
9,9,3981.0,0.4333333333333333,0.1333333333333334
9,9,3991.0,0.4666666666666667,0.06666666666666667
11,11,1.0,0.4666666666666667,0.0
11,11,11.0,0.5333333333333333,0.06666666666666667
11,11,21.0,0.5000000000000001,0.03333333333333335
11,11,31.0,0.5,0.10000000000000003
11,11,41.0,0.6333333333333333,0.13333333333333336
11,11,51.0,0.33333333333333337,0.13333333333333336
11,11,61.0,0.5666666666666668,0.06666666666666668
11,11,71.0,0.4333333333333334,0.06666666666666668
11,11,81.0,0.2666666666666667,0.10000000000000002
11,11,91.0,0.6999999999999998,0.13333333333333336
11,11,101.0,0.39999999999999997,0.03333333333333333
11,11,111.0,0.36666666666666664,0.1
11,11,121.0,0.3666666666666667,0.03333333333333333
11,11,131.0,0.6000000000000002,0.10000000000000002
11,11,141.0,0.4666666666666667,0.13333333333333336
11,11,151.0,0.4666666666666667,0.06666666666666667
11,11,161.0,0.5333333333333333,0.13333333333333336
11,11,171.0,0.49999999999999994,0.06666666666666668
11,11,181.0,0.5333333333333334,0.06666666666666668
11,11,191.0,0.43333333333333346,0.1
11,11,201.0,0.5,0.1
11,11,211.0,0.3333333333333334,0.06666666666666667
11,11,221.0,0.4666666666666667,0.06666666666666667
11,11,231.0,0.3999999999999999,0.13333333333333336
11,11,241.0,0.5333333333333333,0.03333333333333333
11,11,251.0,0.3333333333333334,0.13333333333333336
11,11,261.0,0.4666666666666666,0.03333333333333333
11,11,271.0,0.4666666666666667,0.06666666666666668
11,11,281.0,0.5000000000000001,0.06666666666666667
11,11,291.0,0.5333333333333333,0.10000000000000002
11,11,301.0,0.5,0.13333333333333333
11,11,311.0,0.36666666666666664,0.1
11,11,321.0,0.5666666666666668,0.1
11,11,331.0,0.5333333333333334,0.06666666666666667
11,11,341.0,0.3333333333333333,0.03333333333333333
11,11,351.0,0.3666666666666667,0.1
11,11,361.0,0.5333333333333333,0.1
11,11,371.0,0.5333333333333333,0.13333333333333336
11,11,381.0,0.6,0.1
11,11,391.0,0.5333333333333334,0.13333333333333333
11,11,401.0,0.4,0.0
11,11,411.0,0.5333333333333333,0.1
11,11,421.0,0.39999999999999997,0.13333333333333336
11,11,431.0,0.5000000000000001,0.16666666666666669
11,11,441.0,0.5333333333333335,0.1
11,11,451.0,0.46666666666666656,0.13333333333333336
11,11,461.0,0.5333333333333333,0.06666666666666668
11,11,471.0,0.3666666666666667,0.13333333333333333
11,11,481.0,0.5,0.13333333333333336
11,11,491.0,0.39999999999999997,0.10000000000000002
11,11,501.0,0.5666666666666668,0.06666666666666668
11,11,511.0,0.5666666666666667,0.13333333333333333
11,11,521.0,0.4666666666666667,0.06666666666666668
11,11,531.0,0.36666666666666675,0.13333333333333333
11,11,541.0,0.4666666666666666,0.06666666666666667
11,11,551.0,0.30000000000000004,0.1
11,11,561.0,0.5666666666666668,0.03333333333333333
11,11,571.0,0.46666666666666673,0.1
11,11,581.0,0.4,0.1
11,11,591.0,0.6333333333333333,0.06666666666666668
11,11,601.0,0.36666666666666664,0.06666666666666668
11,11,611.0,0.4333333333333334,0.10000000000000002
11,11,621.0,0.43333333333333335,0.06666666666666667
11,11,631.0,0.5333333333333333,0.06666666666666668
11,11,641.0,0.30000000000000004,0.03333333333333333
11,11,651.0,0.4666666666666667,0.16666666666666669
11,11,661.0,0.5,0.03333333333333333
11,11,671.0,0.4,0.13333333333333333
11,11,681.0,0.4,0.13333333333333333
11,11,691.0,0.5666666666666667,0.13333333333333336
11,11,701.0,0.4666666666666666,0.06666666666666667
11,11,711.0,0.4666666666666667,0.1
11,11,721.0,0.4666666666666667,0.13333333333333333
11,11,731.0,0.5000000000000001,0.13333333333333333
11,11,741.0,0.36666666666666664,0.13333333333333333
11,11,751.0,0.33333333333333337,0.06666666666666667
11,11,761.0,0.36666666666666664,0.13333333333333336
11,11,771.0,0.4,0.13333333333333333
11,11,781.0,0.6333333333333334,0.0666666666666667
11,11,791.0,0.43333333333333335,0.13333333333333336
11,11,801.0,0.4666666666666666,0.13333333333333336
11,11,811.0,0.6333333333333334,0.0
11,11,821.0,0.46666666666666673,0.06666666666666667
11,11,831.0,0.5,0.13333333333333336
11,11,841.0,0.43333333333333324,0.0
11,11,851.0,0.4666666666666667,0.1
11,11,861.0,0.4333333333333333,0.06666666666666667
11,11,871.0,0.7,0.06666666666666668
11,11,881.0,0.6,0.1
11,11,891.0,0.4,0.1
11,11,901.0,0.5333333333333334,0.06666666666666667
11,11,911.0,0.33333333333333337,0.1
11,11,921.0,0.5333333333333333,0.06666666666666668
11,11,931.0,0.4333333333333333,0.16666666666666669
11,11,941.0,0.6333333333333332,0.1
11,11,951.0,0.4666666666666667,0.13333333333333333
11,11,961.0,0.5666666666666667,0.10000000000000003
11,11,971.0,0.5666666666666667,0.06666666666666667
11,11,981.0,0.4,0.16666666666666669
11,11,991.0,0.4333333333333333,0.1
11,11,1001.0,0.4666666666666666,0.1
11,11,1011.0,0.5333333333333333,0.13333333333333333
11,11,1021.0,0.4333333333333334,0.13333333333333336
11,11,1031.0,0.5333333333333333,0.06666666666666668
11,11,1041.0,0.6,0.13333333333333336
11,11,1051.0,0.39999999999999997,0.03333333333333333
11,11,1061.0,0.4,0.13333333333333333
11,11,1071.0,0.3666666666666667,0.16666666666666669
11,11,1081.0,0.4333333333333333,0.03333333333333333
11,11,1091.0,0.6,0.06666666666666667
11,11,1101.0,0.4,0.16666666666666669
11,11,1111.0,0.5000000000000001,0.1
11,11,1121.0,0.4666666666666667,0.1
11,11,1131.0,0.5,0.03333333333333333
11,11,1141.0,0.39999999999999997,0.06666666666666667
11,11,1151.0,0.46666666666666656,0.1
11,11,1161.0,0.6,0.10000000000000002
11,11,1171.0,0.6333333333333334,0.1
11,11,1181.0,0.49999999999999994,0.06666666666666667
11,11,1191.0,0.4333333333333333,0.13333333333333336
11,11,1201.0,0.36666666666666664,0.06666666666666668
11,11,1211.0,0.23333333333333334,0.1
11,11,1221.0,0.4666666666666667,0.1
11,11,1231.0,0.43333333333333335,0.1
11,11,1241.0,0.46666666666666656,0.0666666666666667
11,11,1251.0,0.4666666666666666,0.06666666666666667
11,11,1261.0,0.36666666666666664,0.1
11,11,1271.0,0.5333333333333333,0.06666666666666668
11,11,1281.0,0.46666666666666673,0.06666666666666667
11,11,1291.0,0.5333333333333333,0.13333333333333336
11,11,1301.0,0.4333333333333333,0.1
11,11,1311.0,0.6333333333333333,0.1
11,11,1321.0,0.5333333333333333,0.06666666666666668
11,11,1331.0,0.4333333333333333,0.06666666666666668
11,11,1341.0,0.3666666666666667,0.0
11,11,1351.0,0.5333333333333333,0.0666666666666667
11,11,1361.0,0.36666666666666664,0.03333333333333333
11,11,1371.0,0.4,0.1
11,11,1381.0,0.4666666666666666,0.13333333333333336
11,11,1391.0,0.23333333333333334,0.13333333333333336
11,11,1401.0,0.3333333333333334,0.03333333333333333
11,11,1411.0,0.5333333333333333,0.16666666666666669
11,11,1421.0,0.3333333333333334,0.1
11,11,1431.0,0.5666666666666667,0.06666666666666668
11,11,1441.0,0.3,0.13333333333333336
11,11,1451.0,0.3333333333333333,0.1
11,11,1461.0,0.5000000000000001,0.2
11,11,1471.0,0.5333333333333333,0.06666666666666667
11,11,1481.0,0.4333333333333333,0.13333333333333336
11,11,1491.0,0.5,0.1
11,11,1501.0,0.5666666666666668,0.16666666666666669
11,11,1511.0,0.4000000000000001,0.13333333333333336
11,11,1521.0,0.5333333333333333,0.10000000000000002
11,11,1531.0,0.4666666666666667,0.06666666666666668
11,11,1541.0,0.4666666666666667,0.13333333333333336
11,11,1551.0,0.4666666666666667,0.13333333333333336
11,11,1561.0,0.4666666666666667,0.06666666666666668
11,11,1571.0,0.4666666666666667,0.1
11,11,1581.0,0.6,0.06666666666666667
11,11,1591.0,0.5333333333333333,0.1
11,11,1601.0,0.26666666666666666,0.06666666666666667
11,11,1611.0,0.4333333333333333,0.1
11,11,1621.0,0.43333333333333335,0.1
11,11,1631.0,0.5333333333333333,0.10000000000000003
11,11,1641.0,0.3666666666666666,0.06666666666666668
11,11,1651.0,0.4666666666666666,0.13333333333333333
11,11,1661.0,0.39999999999999997,0.1
11,11,1671.0,0.39999999999999997,0.1
11,11,1681.0,0.4,0.06666666666666668
11,11,1691.0,0.5333333333333333,0.03333333333333334
11,11,1701.0,0.4,0.06666666666666668
11,11,1711.0,0.4,0.06666666666666668
11,11,1721.0,0.4333333333333334,0.06666666666666668
11,11,1731.0,0.3333333333333333,0.1
11,11,1741.0,0.6333333333333333,0.13333333333333336
11,11,1751.0,0.36666666666666664,0.06666666666666667
11,11,1761.0,0.5333333333333333,0.13333333333333336
11,11,1771.0,0.4,0.13333333333333333
11,11,1781.0,0.7000000000000001,0.03333333333333333
11,11,1791.0,0.6,0.06666666666666668
11,11,1801.0,0.3999999999999999,0.13333333333333336
11,11,1811.0,0.36666666666666664,0.13333333333333333
11,11,1821.0,0.23333333333333342,0.06666666666666667
11,11,1831.0,0.4,0.06666666666666668
11,11,1841.0,0.5,0.13333333333333336
11,11,1851.0,0.6,0.06666666666666668
11,11,1861.0,0.36666666666666675,0.06666666666666667
11,11,1871.0,0.33333333333333337,0.10000000000000002
11,11,1881.0,0.33333333333333337,0.1
11,11,1891.0,0.5333333333333333,0.1
11,11,1901.0,0.4,0.10000000000000002
11,11,1911.0,0.5000000000000001,0.13333333333333336
11,11,1921.0,0.2666666666666667,0.1
11,11,1931.0,0.5666666666666668,0.13333333333333336
11,11,1941.0,0.4,0.1
11,11,1951.0,0.39999999999999997,0.06666666666666668
11,11,1961.0,0.6666666666666665,0.13333333333333336
11,11,1971.0,0.6,0.1
11,11,1981.0,0.5333333333333334,0.16666666666666669
11,11,1991.0,0.5333333333333333,0.1
11,11,2001.0,0.7333333333333334,0.1
11,11,2011.0,0.4666666666666667,0.06666666666666668
11,11,2021.0,0.5,0.1
11,11,2031.0,0.43333333333333335,0.06666666666666668
11,11,2041.0,0.4666666666666668,0.13333333333333336
11,11,2051.0,0.5666666666666667,0.1
11,11,2061.0,0.43333333333333346,0.06666666666666668
11,11,2071.0,0.5666666666666668,0.2
11,11,2081.0,0.46666666666666656,0.16666666666666669
11,11,2091.0,0.3333333333333334,0.13333333333333336
11,11,2101.0,0.36666666666666664,0.06666666666666667
11,11,2111.0,0.5333333333333333,0.1
11,11,2121.0,0.4,0.06666666666666667
11,11,2131.0,0.5000000000000002,0.13333333333333336
11,11,2141.0,0.4666666666666667,0.1
11,11,2151.0,0.36666666666666664,0.13333333333333336
11,11,2161.0,0.36666666666666664,0.06666666666666667
11,11,2171.0,0.5000000000000001,0.13333333333333336
11,11,2181.0,0.4000000000000001,0.06666666666666668
11,11,2191.0,0.4,0.13333333333333333
11,11,2201.0,0.3666666666666666,0.1
11,11,2211.0,0.5333333333333334,0.03333333333333335
11,11,2221.0,0.5333333333333333,0.06666666666666668
11,11,2231.0,0.43333333333333335,0.06666666666666667
11,11,2241.0,0.4,0.06666666666666667
11,11,2251.0,0.36666666666666664,0.1
11,11,2261.0,0.6000000000000001,0.16666666666666669
11,11,2271.0,0.43333333333333335,0.13333333333333333
11,11,2281.0,0.46666666666666673,0.1
11,11,2291.0,0.5000000000000001,0.13333333333333336
11,11,2301.0,0.46666666666666673,0.13333333333333336
11,11,2311.0,0.5,0.13333333333333336
11,11,2321.0,0.43333333333333335,0.06666666666666667
11,11,2331.0,0.5,0.13333333333333336
11,11,2341.0,0.3333333333333333,0.13333333333333336
11,11,2351.0,0.4333333333333333,0.03333333333333335
11,11,2361.0,0.5666666666666668,0.10000000000000003
11,11,2371.0,0.30000000000000004,0.13333333333333336
11,11,2381.0,0.5999999999999999,0.06666666666666667
11,11,2391.0,0.4333333333333334,0.13333333333333336
11,11,2401.0,0.5666666666666667,0.06666666666666667
11,11,2411.0,0.5666666666666667,0.06666666666666668
11,11,2421.0,0.4666666666666667,0.13333333333333333
11,11,2431.0,0.4,0.06666666666666667
11,11,2441.0,0.30000000000000004,0.13333333333333333
11,11,2451.0,0.5333333333333334,0.06666666666666667
11,11,2461.0,0.43333333333333346,0.10000000000000002
11,11,2471.0,0.5666666666666665,0.1
11,11,2481.0,0.6000000000000001,0.13333333333333336
11,11,2491.0,0.5,0.1
11,11,2501.0,0.6,0.0666666666666667
11,11,2511.0,0.4333333333333334,0.03333333333333335
11,11,2521.0,0.4333333333333333,0.06666666666666668
11,11,2531.0,0.4,0.1
11,11,2541.0,0.3666666666666667,0.1
11,11,2551.0,0.36666666666666664,0.16666666666666669
11,11,2561.0,0.46666666666666656,0.16666666666666669
11,11,2571.0,0.39999999999999997,0.13333333333333333
11,11,2581.0,0.5666666666666668,0.13333333333333336
11,11,2591.0,0.5666666666666667,0.1
11,11,2601.0,0.5666666666666668,0.0
11,11,2611.0,0.46666666666666656,0.1
11,11,2621.0,0.6000000000000001,0.16666666666666669
11,11,2631.0,0.43333333333333335,0.1
11,11,2641.0,0.5666666666666667,0.13333333333333333
11,11,2651.0,0.566666666666667,0.1
11,11,2661.0,0.4,0.03333333333333333
11,11,2671.0,0.5,0.06666666666666667
11,11,2681.0,0.5333333333333334,0.13333333333333336
11,11,2691.0,0.36666666666666664,0.1
11,11,2701.0,0.33333333333333337,0.1
11,11,2711.0,0.4666666666666667,0.06666666666666668
11,11,2721.0,0.6333333333333334,0.10000000000000002
11,11,2731.0,0.33333333333333337,0.13333333333333333
11,11,2741.0,0.5666666666666668,0.1
11,11,2751.0,0.6000000000000001,0.13333333333333336
11,11,2761.0,0.3333333333333333,0.13333333333333333
11,11,2771.0,0.4666666666666666,0.13333333333333336
11,11,2781.0,0.4333333333333333,0.16666666666666669
11,11,2791.0,0.3333333333333333,0.1
11,11,2801.0,0.33333333333333337,0.06666666666666667
11,11,2811.0,0.4666666666666666,0.06666666666666667
11,11,2821.0,0.46666666666666673,0.13333333333333336
11,11,2831.0,0.4666666666666667,0.13333333333333336
11,11,2841.0,0.4333333333333334,0.2
11,11,2851.0,0.5333333333333334,0.06666666666666668
11,11,2861.0,0.4999999999999999,0.1
11,11,2871.0,0.3666666666666667,0.03333333333333334
11,11,2881.0,0.5,0.06666666666666668
11,11,2891.0,0.5333333333333335,0.06666666666666667
11,11,2901.0,0.4666666666666667,0.13333333333333333
11,11,2911.0,0.6666666666666667,0.03333333333333333
11,11,2921.0,0.36666666666666664,0.1
11,11,2931.0,0.5,0.06666666666666667
11,11,2941.0,0.3666666666666667,0.16666666666666669
11,11,2951.0,0.4666666666666667,0.0
11,11,2961.0,0.5666666666666669,0.13333333333333333
11,11,2971.0,0.3666666666666667,0.06666666666666667
11,11,2981.0,0.4,0.1
11,11,2991.0,0.3666666666666666,0.13333333333333336
11,11,3001.0,0.46666666666666684,0.06666666666666668
11,11,3011.0,0.4666666666666667,0.10000000000000002
11,11,3021.0,0.3333333333333333,0.13333333333333336
11,11,3031.0,0.5333333333333333,0.1
11,11,3041.0,0.5,0.13333333333333336
11,11,3051.0,0.4333333333333333,0.06666666666666667
11,11,3061.0,0.6000000000000001,0.2
11,11,3071.0,0.5,0.10000000000000002
11,11,3081.0,0.5666666666666667,0.13333333333333336
11,11,3091.0,0.4,0.1
11,11,3101.0,0.5,0.06666666666666668
11,11,3111.0,0.6,0.1
11,11,3121.0,0.4,0.06666666666666667
11,11,3131.0,0.4666666666666667,0.03333333333333333
11,11,3141.0,0.4666666666666666,0.13333333333333333
11,11,3151.0,0.4333333333333333,0.13333333333333333
11,11,3161.0,0.4,0.06666666666666667
11,11,3171.0,0.43333333333333335,0.16666666666666669
11,11,3181.0,0.43333333333333335,0.03333333333333333
11,11,3191.0,0.36666666666666664,0.16666666666666669
11,11,3201.0,0.5,0.06666666666666668
11,11,3211.0,0.29999999999999993,0.06666666666666668
11,11,3221.0,0.4,0.10000000000000002
11,11,3231.0,0.39999999999999997,0.1
11,11,3241.0,0.5333333333333333,0.06666666666666668
11,11,3251.0,0.5,0.16666666666666669
11,11,3261.0,0.39999999999999997,0.1
11,11,3271.0,0.6666666666666667,0.0666666666666667
11,11,3281.0,0.4,0.13333333333333333
11,11,3291.0,0.6000000000000001,0.10000000000000002
11,11,3301.0,0.4,0.13333333333333333
11,11,3311.0,0.4,0.1
11,11,3321.0,0.6666666666666666,0.10000000000000002
11,11,3331.0,0.43333333333333335,0.13333333333333336
11,11,3341.0,0.36666666666666664,0.06666666666666668
11,11,3351.0,0.43333333333333335,0.1
11,11,3361.0,0.5666666666666668,0.1
11,11,3371.0,0.43333333333333335,0.06666666666666667
11,11,3381.0,0.36666666666666664,0.1
11,11,3391.0,0.4333333333333333,0.1
11,11,3401.0,0.5666666666666668,0.1
11,11,3411.0,0.5333333333333332,0.06666666666666667
11,11,3421.0,0.4666666666666666,0.1
11,11,3431.0,0.5333333333333334,0.1
11,11,3441.0,0.5333333333333334,0.06666666666666667
11,11,3451.0,0.6,0.1
11,11,3461.0,0.4666666666666666,0.13333333333333333
11,11,3471.0,0.5333333333333332,0.06666666666666668
11,11,3481.0,0.6,0.10000000000000003
11,11,3491.0,0.30000000000000004,0.1
11,11,3501.0,0.33333333333333337,0.1
11,11,3511.0,0.5333333333333333,0.13333333333333336
11,11,3521.0,0.46666666666666656,0.06666666666666668
11,11,3531.0,0.4666666666666667,0.06666666666666668
11,11,3541.0,0.5666666666666668,0.03333333333333333
11,11,3551.0,0.46666666666666656,0.13333333333333336
11,11,3561.0,0.39999999999999997,0.1
11,11,3571.0,0.4333333333333333,0.13333333333333333
11,11,3581.0,0.39999999999999997,0.13333333333333336
11,11,3591.0,0.4333333333333333,0.16666666666666669
11,11,3601.0,0.4333333333333333,0.13333333333333336
11,11,3611.0,0.33333333333333337,0.1
11,11,3621.0,0.5000000000000001,0.16666666666666669
11,11,3631.0,0.5333333333333333,0.06666666666666668
11,11,3641.0,0.5666666666666668,0.1
11,11,3651.0,0.2666666666666668,0.16666666666666669
11,11,3661.0,0.5,0.13333333333333336
11,11,3671.0,0.4000000000000001,0.1
11,11,3681.0,0.4333333333333333,0.1
11,11,3691.0,0.43333333333333346,0.13333333333333336
11,11,3701.0,0.4333333333333334,0.06666666666666668
11,11,3711.0,0.20000000000000004,0.1
11,11,3721.0,0.43333333333333335,0.13333333333333333
11,11,3731.0,0.5666666666666667,0.06666666666666667
11,11,3741.0,0.6,0.03333333333333333
11,11,3751.0,0.4,0.06666666666666667
11,11,3761.0,0.4,0.06666666666666668
11,11,3771.0,0.2333333333333334,0.2
11,11,3781.0,0.5666666666666668,0.06666666666666668
11,11,3791.0,0.4666666666666667,0.10000000000000002
11,11,3801.0,0.4,0.1
11,11,3811.0,0.4,0.16666666666666669
11,11,3821.0,0.36666666666666664,0.06666666666666667
11,11,3831.0,0.39999999999999997,0.06666666666666668
11,11,3841.0,0.4666666666666667,0.06666666666666668
11,11,3851.0,0.6,0.06666666666666667
11,11,3861.0,0.5666666666666668,0.16666666666666669
11,11,3871.0,0.26666666666666666,0.10000000000000002
11,11,3881.0,0.43333333333333335,0.1
11,11,3891.0,0.43333333333333335,0.13333333333333336
11,11,3901.0,0.36666666666666664,0.1
11,11,3911.0,0.5666666666666667,0.13333333333333336
11,11,3921.0,0.6000000000000002,0.03333333333333333
11,11,3931.0,0.5,0.06666666666666667
11,11,3941.0,0.36666666666666664,0.06666666666666668
11,11,3951.0,0.4,0.13333333333333333
11,11,3961.0,0.36666666666666664,0.16666666666666669
11,11,3971.0,0.4666666666666667,0.06666666666666668
11,11,3981.0,0.5333333333333334,0.16666666666666669
11,11,3991.0,0.4333333333333333,0.1
13,13,1.0,0.6000000000000002,0.0
13,13,11.0,0.5,0.1333333333333334
13,13,21.0,0.36666666666666664,0.1
13,13,31.0,0.46666666666666656,0.03333333333333334
13,13,41.0,0.5333333333333333,0.03333333333333334
13,13,51.0,0.5333333333333335,0.06666666666666667
13,13,61.0,0.5000000000000001,0.13333333333333333
13,13,71.0,0.4666666666666667,0.06666666666666667
13,13,81.0,0.49999999999999994,0.03333333333333335
13,13,91.0,0.4666666666666666,0.06666666666666667
13,13,101.0,0.4333333333333333,0.03333333333333335
13,13,111.0,0.4666666666666667,0.06666666666666667
13,13,121.0,0.6,0.03333333333333334
13,13,131.0,0.4333333333333334,0.06666666666666668
13,13,141.0,0.46666666666666673,0.03333333333333334
13,13,151.0,0.5,0.0666666666666667
13,13,161.0,0.5,0.06666666666666668
13,13,171.0,0.43333333333333335,0.1
13,13,181.0,0.5,0.06666666666666668
13,13,191.0,0.6000000000000001,0.06666666666666668
13,13,201.0,0.43333333333333335,0.0
13,13,211.0,0.5333333333333333,0.03333333333333334
13,13,221.0,0.36666666666666664,0.10000000000000002
13,13,231.0,0.5666666666666668,0.0
13,13,241.0,0.43333333333333335,0.1
13,13,251.0,0.5333333333333333,0.13333333333333333
13,13,261.0,0.4666666666666667,0.03333333333333333
13,13,271.0,0.3333333333333333,0.06666666666666667
13,13,281.0,0.49999999999999994,0.03333333333333335
13,13,291.0,0.5666666666666667,0.1
13,13,301.0,0.4,0.0
13,13,311.0,0.4333333333333334,0.10000000000000002
13,13,321.0,0.29999999999999993,0.03333333333333335
13,13,331.0,0.5333333333333333,0.10000000000000002
13,13,341.0,0.6000000000000001,0.10000000000000002
13,13,351.0,0.4,0.06666666666666668
13,13,361.0,0.5000000000000001,0.06666666666666667
